Timestamp,Longitude,Latitude,NetworkTech,NetworkMode,Level,Qual,SNR,DL_bitrate,Operatorname,SourceFile
2025.05.19_12.10.24,-90.141142,29.957808,5G,5G NSA,-101,-13,8.0,4,Y,vm98
2025.05.19_12.10.25,-90.141282,29.957851,5G,5G NSA,-101,-13,8.0,3,Y,vm98
2025.05.19_12.10.25,-90.141282,29.957851,5G,5G NSA,-101,-13,8.0,3,Y,vm98
2025.05.19_12.10.26,-90.141431,29.957898,5G,5G NSA,-101,-13,8.0,31907,Y,vm98
2025.05.19_12.10.26,-90.141431,29.957898,5G,5G NSA,-101,-13,8.0,31907,Y,vm98
2025.05.19_12.10.27,-90.141569,29.957945,5G,5G NSA,-101,-13,8.0,4,Y,vm98
2025.05.19_12.10.27,-90.141569,29.957945,5G,5G NSA,-101,-13,8.0,4,Y,vm98
2025.05.19_12.10.28,-90.141717,29.957993,5G,5G NSA,-101,-13,8.0,4,Y,vm98
2025.05.19_12.10.28,-90.141717,29.957993,5G,5G NSA,-101,-13,8.0,4,Y,vm98
2025.05.19_12.10.29,-90.141876,29.958044,5G,5G NSA,-101,-13,8.0,9151,Y,vm98
2025.05.19_12.10.29,-90.141876,29.958044,5G,5G NSA,-101,-13,8.0,9151,Y,vm98
2025.05.19_12.10.30,-90.142037,29.958087,5G,5G NSA,-101,-13,8.0,34220,Y,vm98
2025.05.19_12.10.30,-90.142037,29.958087,5G,5G NSA,-101,-13,8.0,34220,Y,vm98
2025.05.19_12.10.31,-90.142191,29.958132,5G,5G NSA,-101,-13,8.0,3,Y,vm98
2025.05.19_12.10.31,-90.142191,29.958132,5G,5G NSA,-101,-13,8.0,3,Y,vm98
2025.05.19_12.10.32,-90.14234,29.958174,5G,5G NSA,-101,-13,8.0,3,Y,vm98
2025.05.19_12.10.32,-90.14234,29.958174,5G,5G NSA,-101,-13,8.0,3,Y,vm98
2025.05.19_12.10.33,-90.142492,29.958219,5G,5G NSA,-101,-13,8.0,2589,Y,vm98
2025.05.19_12.10.33,-90.142492,29.958219,5G,5G NSA,-101,-13,8.0,2589,Y,vm98
2025.05.19_12.10.34,-90.142647,29.958265,5G,5G NSA,-101,-13,8.0,38620,Y,vm98
2025.05.19_12.10.34,-90.142647,29.958265,5G,5G NSA,-101,-13,8.0,38620,Y,vm98
2025.05.19_12.10.35,-90.142798,29.958312,5G,5G NSA,-101,-13,8.0,4,Y,vm98
2025.05.19_12.10.35,-90.142798,29.958312,5G,5G NSA,-101,-13,8.0,4,Y,vm98
2025.05.19_12.10.36,-90.142947,29.958358,5G,5G NSA,-101,-13,8.0,2,Y,vm98
2025.05.19_12.10.36,-90.142947,29.958358,5G,5G NSA,-101,-13,8.0,2,Y,vm98
2025.05.19_12.10.37,-90.143093,29.958396,5G,5G NSA,-101,-13,8.0,43262,Y,vm98
2025.05.19_12.10.37,-90.143093,29.958396,5G,5G NSA,-101,-13,8.0,43262,Y,vm98
2025.05.19_12.10.38,-90.143246,29.958441,5G,5G NSA,-101,-13,8.0,2,Y,vm98
2025.05.19_12.10.38,-90.143246,29.958441,5G,5G NSA,-101,-13,8.0,2,Y,vm98
2025.05.19_12.10.39,-90.143396,29.958482,5G,5G NSA,-101,-13,8.0,3,Y,vm98
2025.05.19_12.10.39,-90.143396,29.958482,5G,5G NSA,-101,-13,8.0,3,Y,vm98
2025.05.19_12.10.40,-90.143549,29.95852,5G,5G NSA,-101,-13,8.0,3,Y,vm98
2025.05.19_12.10.40,-90.143549,29.95852,5G,5G NSA,-101,-13,8.0,5,Y,vm98
2025.05.19_12.10.41,-90.143703,29.958567,5G,5G NSA,-101,-13,8.0,5,Y,vm98
2025.05.19_12.10.41,-90.143703,29.958567,5G,5G NSA,-105,-12,8.0,31808,Y,vm98
2025.05.19_12.10.42,-90.143865,29.958617,5G,5G NSA,-105,-12,8.0,31808,Y,vm98
2025.05.19_12.10.42,-90.143865,29.958617,5G,5G NSA,-105,-12,8.0,3,Y,vm98
2025.05.19_12.10.43,-90.14402,29.958665,5G,5G NSA,-105,-12,8.0,3,Y,vm98
2025.05.19_12.10.43,-90.14402,29.958665,5G,5G NSA,-105,-12,8.0,46,Y,vm98
2025.05.19_12.10.44,-90.144175,29.958719,5G,5G NSA,-105,-12,8.0,46,Y,vm98
2025.05.19_12.10.44,-90.144175,29.958719,5G,5G NSA,-105,-12,10.0,36030,Y,vm98
2025.05.19_12.10.45,-90.144326,29.958766,5G,5G NSA,-105,-12,10.0,36030,Y,vm98
2025.05.19_12.10.45,-90.144326,29.958766,5G,5G NSA,-105,-12,10.0,10,Y,vm98
2025.05.19_12.10.46,-90.144476,29.958821,5G,5G NSA,-105,-12,10.0,10,Y,vm98
2025.05.19_12.10.46,-90.144476,29.958821,5G,5G NSA,-105,-12,10.0,60,Y,vm98
2025.05.19_12.10.47,-90.144629,29.958877,5G,5G NSA,-105,-12,10.0,60,Y,vm98
2025.05.19_12.10.47,-90.144629,29.958877,5G,5G NSA,-103,-12,10.0,53,Y,vm98
2025.05.19_12.10.48,-90.144791,29.958942,5G,5G NSA,-103,-12,10.0,53,Y,vm98
2025.05.19_12.10.48,-90.144791,29.958942,5G,5G NSA,-103,-12,10.0,10644,Y,vm98
2025.05.19_12.10.49,-90.144951,29.959011,5G,5G NSA,-103,-12,10.0,10644,Y,vm98
2025.05.19_12.10.49,-90.144951,29.959011,5G,5G NSA,-103,-12,10.0,27609,Y,vm98
2025.05.19_12.10.50,-90.145112,29.959082,5G,5G NSA,-103,-12,10.0,27609,Y,vm98
2025.05.19_12.10.50,-90.145112,29.959082,5G,5G NSA,-103,-12,10.0,12,Y,vm98
2025.05.19_12.10.51,-90.145273,29.959149,5G,5G NSA,-103,-12,10.0,12,Y,vm98
2025.05.19_12.10.51,-90.145273,29.959149,5G,5G NSA,-103,-12,10.0,2135,Y,vm98
2025.05.19_12.10.52,-90.145437,29.959219,5G,5G NSA,-103,-12,10.0,2135,Y,vm98
2025.05.19_12.10.52,-90.145437,29.959219,5G,5G NSA,-103,-12,10.0,20814,Y,vm98
2025.05.19_12.10.53,-90.145596,29.959291,5G,5G NSA,-103,-12,10.0,20814,Y,vm98
2025.05.19_12.10.53,-90.145596,29.959291,5G,5G NSA,-102,-12,10.0,53,Y,vm98
2025.05.19_12.10.54,-90.145751,29.959361,5G,5G NSA,-102,-12,10.0,53,Y,vm98
2025.05.19_12.10.54,-90.145751,29.959361,5G,5G NSA,-102,-12,10.0,41163,Y,vm98
2025.05.19_12.10.55,-90.145907,29.959433,5G,5G NSA,-102,-12,10.0,41163,Y,vm98
2025.05.19_12.10.55,-90.145907,29.959433,5G,5G NSA,-102,-12,10.0,87,Y,vm98
2025.05.19_12.10.56,-90.146058,29.959502,5G,5G NSA,-102,-12,10.0,87,Y,vm98
2025.05.19_12.10.56,-90.146058,29.959502,5G,5G NSA,-104,-13,7.0,3,Y,vm98
2025.05.19_12.10.57,-90.146216,29.959564,5G,5G NSA,-104,-13,7.0,3,Y,vm98
2025.05.19_12.10.57,-90.146216,29.959564,5G,5G NSA,-104,-13,7.0,3,Y,vm98
2025.05.19_12.10.58,-90.146365,29.959629,5G,5G NSA,-104,-13,7.0,3,Y,vm98
2025.05.19_12.10.58,-90.146365,29.959629,5G,5G NSA,-104,-13,7.0,36033,Y,vm98
2025.05.19_12.10.59,-90.146524,29.959696,5G,5G NSA,-104,-13,7.0,36033,Y,vm98
2025.05.19_12.10.59,-90.146524,29.959696,5G,5G NSA,-104,-13,9.0,1,Y,vm98
2025.05.19_12.11.00,-90.146681,29.959764,5G,5G NSA,-104,-13,9.0,1,Y,vm98
2025.05.19_12.11.00,-90.146681,29.959764,5G,5G NSA,-104,-13,9.0,6,Y,vm98
2025.05.19_12.11.01,-90.14682,29.959827,5G,5G NSA,-104,-13,9.0,6,Y,vm98
2025.05.19_12.11.01,-90.14682,29.959827,5G,5G NSA,-104,-13,9.0,1,Y,vm98
2025.05.19_12.11.02,-90.146969,29.959887,5G,5G NSA,-104,-13,9.0,1,Y,vm98
2025.05.19_12.11.02,-90.146969,29.959887,5G,5G NSA,-98,-11,15.0,27761,Y,vm98
2025.05.19_12.11.03,-90.147121,29.959948,5G,5G NSA,-98,-11,15.0,27761,Y,vm98
2025.05.19_12.11.03,-90.147121,29.959948,5G,5G NSA,-98,-11,15.0,4,Y,vm98
2025.05.19_12.11.04,-90.147278,29.960008,5G,5G NSA,-98,-11,15.0,4,Y,vm98
2025.05.19_12.11.04,-90.147278,29.960008,5G,5G NSA,-98,-11,15.0,13126,Y,vm98
2025.05.19_12.11.05,-90.147425,29.960053,5G,5G NSA,-98,-11,15.0,13126,Y,vm98
2025.05.19_12.11.05,-90.147425,29.960053,5G,5G NSA,-95,-11,18.0,29438,Y,vm98
2025.05.19_12.11.06,-90.147574,29.9601,5G,5G NSA,-95,-11,18.0,29438,Y,vm98
2025.05.19_12.11.06,-90.147574,29.9601,5G,5G NSA,-95,-11,18.0,3,Y,vm98
2025.05.19_12.11.07,-90.147723,29.960133,5G,5G NSA,-95,-11,18.0,3,Y,vm98
2025.05.19_12.11.07,-90.147723,29.960133,5G,5G NSA,-95,-11,18.0,6797,Y,vm98
2025.05.19_12.11.08,-90.14787,29.960156,5G,5G NSA,-95,-11,18.0,6797,Y,vm98
2025.05.19_12.11.08,-90.14787,29.960156,5G,5G NSA,-88,-11,23.0,35780,Y,vm98
2025.05.19_12.11.09,-90.14803,29.960178,5G,5G NSA,-88,-11,23.0,35780,Y,vm98
2025.05.19_12.11.09,-90.14803,29.960178,5G,5G NSA,-88,-11,23.0,4,Y,vm98
2025.05.19_12.11.10,-90.148177,29.960197,5G,5G NSA,-88,-11,23.0,4,Y,vm98
2025.05.19_12.11.10,-90.148177,29.960197,5G,5G NSA,-88,-11,23.0,42,Y,vm98
2025.05.19_12.11.11,-90.148327,29.960214,5G,5G NSA,-88,-11,23.0,42,Y,vm98
2025.05.19_12.11.11,-90.148327,29.960214,5G,5G NSA,-83,-11,27.0,1,Y,vm98
2025.05.19_12.11.12,-90.148472,29.960228,5G,5G NSA,-83,-11,27.0,1,Y,vm98
2025.05.19_12.11.12,-90.148472,29.960228,5G,5G NSA,-83,-11,27.0,25776,Y,vm98
2025.05.19_12.11.13,-90.148632,29.960238,5G,5G NSA,-83,-11,27.0,25776,Y,vm98
2025.05.19_12.11.13,-90.148632,29.960238,5G,5G NSA,-83,-11,27.0,3,Y,vm98
2025.05.19_12.11.14,-90.148791,29.96025,5G,5G NSA,-83,-11,27.0,3,Y,vm98
2025.05.19_12.11.14,-90.148791,29.96025,5G,5G NSA,-82,-11,28.0,36017,Y,vm98
2025.05.19_12.11.15,-90.148949,29.960264,5G,5G NSA,-82,-11,28.0,36017,Y,vm98
2025.05.19_12.11.15,-90.148949,29.960264,5G,5G NSA,-82,-11,28.0,6,Y,vm98
2025.05.19_12.11.16,-90.149109,29.960284,5G,5G NSA,-82,-11,28.0,6,Y,vm98
2025.05.19_12.11.16,-90.149109,29.960284,5G,5G NSA,-82,-11,28.0,1,Y,vm98
2025.05.19_12.11.17,-90.149267,29.960304,5G,5G NSA,-82,-11,28.0,1,Y,vm98
2025.05.19_12.11.17,-90.149267,29.960304,5G,5G NSA,-79,-11,27.0,3,Y,vm98
2025.05.19_12.11.18,-90.14943,29.960326,5G,5G NSA,-79,-11,27.0,3,Y,vm98
2025.05.19_12.11.18,-90.14943,29.960326,5G,5G NSA,-79,-11,27.0,44273,Y,vm98
2025.05.19_12.11.19,-90.149588,29.960348,5G,5G NSA,-79,-11,27.0,44273,Y,vm98
2025.05.19_12.11.19,-90.149588,29.960348,5G,5G NSA,-79,-11,27.0,2,Y,vm98
2025.05.19_12.11.20,-90.149744,29.960368,5G,5G NSA,-79,-11,27.0,2,Y,vm98
2025.05.19_12.11.20,-90.149744,29.960368,5G,5G NSA,-78,-11,28.0,6,Y,vm98
2025.05.19_12.11.21,-90.149896,29.960386,5G,5G NSA,-78,-11,28.0,6,Y,vm98
2025.05.19_12.11.21,-90.149896,29.960386,5G,5G NSA,-78,-11,28.0,22904,Y,vm98
2025.05.19_12.11.22,-90.150048,29.960402,5G,5G NSA,-78,-11,28.0,22904,Y,vm98
2025.05.19_12.11.22,-90.150048,29.960402,5G,5G NSA,-78,-11,28.0,3,Y,vm98
2025.05.19_12.11.23,-90.150205,29.960419,5G,5G NSA,-78,-11,28.0,3,Y,vm98
2025.05.19_12.11.24,-90.150205,29.960419,5G,5G NSA,-78,-11,28.0,42,Y,vm98
2025.05.19_12.11.24,-90.150357,29.960441,5G,5G NSA,-78,-11,28.0,42,Y,vm98
2025.05.19_12.11.25,-90.150357,29.960441,5G,5G NSA,-78,-11,28.0,3920,Y,vm98
2025.05.19_12.11.25,-90.150508,29.960463,5G,5G NSA,-78,-11,28.0,3920,Y,vm98
2025.05.19_12.11.26,-90.150508,29.960463,5G,5G NSA,-77,-11,30.0,34637,Y,vm98
2025.05.19_12.11.26,-90.15066,29.960486,5G,5G NSA,-77,-11,30.0,34637,Y,vm98
2025.05.19_12.11.27,-90.15066,29.960486,5G,5G NSA,-77,-11,30.0,3,Y,vm98
2025.05.19_12.11.27,-90.150812,29.960508,5G,5G NSA,-77,-11,30.0,3,Y,vm98
2025.05.19_12.11.28,-90.150812,29.960508,5G,5G NSA,-77,-11,30.0,4867,Y,vm98
2025.05.19_12.11.28,-90.150969,29.960527,5G,5G NSA,-77,-11,30.0,4867,Y,vm98
2025.05.19_12.11.29,-90.150969,29.960527,5G,5G NSA,-77,-11,30.0,36844,Y,vm98
2025.05.19_12.11.29,-90.151131,29.960547,5G,5G NSA,-77,-11,30.0,36844,Y,vm98
2025.05.19_12.11.30,-90.151131,29.960547,5G,5G NSA,-77,-11,31.0,4,Y,vm98
2025.05.19_12.11.30,-90.151289,29.960564,5G,5G NSA,-77,-11,31.0,4,Y,vm98
2025.05.19_12.11.31,-90.151289,29.960564,5G,5G NSA,-77,-11,31.0,3,Y,vm98
2025.05.19_12.11.31,-90.151448,29.960581,5G,5G NSA,-77,-11,31.0,3,Y,vm98
2025.05.19_12.11.32,-90.151448,29.960581,5G,5G NSA,-77,-11,31.0,3,Y,vm98
2025.05.19_12.11.32,-90.151601,29.96059,5G,5G NSA,-77,-11,31.0,3,Y,vm98
2025.05.19_12.11.33,-90.151601,29.96059,5G,5G NSA,-77,-11,30.0,22442,Y,vm98
2025.05.19_12.11.33,-90.151749,29.960588,5G,5G NSA,-77,-11,30.0,22442,Y,vm98
2025.05.19_12.11.34,-90.151749,29.960588,5G,5G NSA,-77,-11,30.0,3,Y,vm98
2025.05.19_12.11.34,-90.1519,29.960587,5G,5G NSA,-77,-11,30.0,3,Y,vm98
2025.05.19_12.11.35,-90.1519,29.960587,5G,5G NSA,-77,-11,30.0,39396,Y,vm98
2025.05.19_12.11.35,-90.152026,29.960582,5G,5G NSA,-77,-11,30.0,39396,Y,vm98
2025.05.19_12.11.36,-90.152026,29.960582,5G,5G NSA,-77,-11,30.0,3,Y,vm98
2025.05.19_12.11.36,-90.152142,29.960575,5G,5G NSA,-77,-11,30.0,3,Y,vm98
2025.05.19_12.11.37,-90.152142,29.960575,5G,5G NSA,-77,-11,30.0,1,Y,vm98
2025.05.19_12.11.38,-90.152142,29.960575,5G,5G NSA,-77,-11,30.0,3,Y,vm98
2025.05.19_12.11.38,-90.152301,29.96059,5G,5G NSA,-77,-11,30.0,3,Y,vm98
2025.05.19_12.11.39,-90.152301,29.96059,5G,5G NSA,-77,-11,30.0,44815,Y,vm98
2025.05.19_12.11.40,-90.152301,29.96059,5G,5G NSA,-77,-11,30.0,3,Y,vm98
2025.05.19_12.11.40,-90.152379,29.960674,5G,5G NSA,-77,-11,30.0,3,Y,vm98
2025.05.19_12.11.41,-90.152379,29.960674,5G,5G NSA,-77,-11,30.0,2,Y,vm98
2025.05.19_12.11.42,-90.152379,29.960674,5G,5G NSA,-77,-11,30.0,31790,Y,vm98
2025.05.19_12.11.42,-90.152392,29.960807,5G,5G NSA,-77,-11,30.0,31790,Y,vm98
2025.05.19_12.11.43,-90.152392,29.960807,5G,5G NSA,-77,-11,30.0,9001,Y,vm98
2025.05.19_12.11.44,-90.152392,29.960807,5G,5G NSA,-86,-11,24.0,3,Y,vm98
2025.05.19_12.11.44,-90.152384,29.96097,5G,5G NSA,-86,-11,24.0,3,Y,vm98
2025.05.19_12.11.45,-90.152384,29.96097,5G,5G NSA,-86,-11,24.0,3,Y,vm98
2025.05.19_12.11.45,-90.152394,29.961066,5G,5G NSA,-86,-11,24.0,3,Y,vm98
2025.05.19_12.11.46,-90.152394,29.961066,5G,5G NSA,-86,-11,24.0,18979,Y,vm98
2025.05.19_12.11.47,-90.152394,29.961066,5G,5G NSA,-86,-11,24.0,18080,Y,vm98
2025.05.19_12.11.47,-90.152379,29.96123,5G,5G NSA,-86,-11,24.0,18080,Y,vm98
2025.05.19_12.11.48,-90.152379,29.96123,5G,5G NSA,-90,-11,22.0,6,Y,vm98
2025.05.19_12.11.49,-90.152379,29.96123,5G,5G NSA,-90,-11,22.0,1431,Y,vm98
2025.05.19_12.11.49,-90.152375,29.961388,5G,5G NSA,-90,-11,22.0,1431,Y,vm98
2025.05.19_12.11.50,-90.152375,29.961388,5G,5G NSA,-90,-11,22.0,13162,Y,vm98
2025.05.19_12.11.51,-90.152375,29.961388,5G,5G NSA,-90,-11,22.0,7,Y,vm98
2025.05.19_12.11.51,-90.15237,29.961542,5G,5G NSA,-90,-11,22.0,7,Y,vm98
2025.05.19_12.11.52,-90.15237,29.961542,5G,5G NSA,-90,-11,22.0,1,Y,vm98
2025.05.19_12.11.53,-90.15237,29.961542,5G,5G NSA,-89,-11,23.0,56,Y,vm98
2025.05.19_12.11.53,-90.152363,29.961685,5G,5G NSA,-89,-11,23.0,56,Y,vm98
2025.05.19_12.11.54,-90.152363,29.961685,5G,5G NSA,-89,-11,23.0,6,Y,vm98
2025.05.19_12.11.55,-90.152363,29.961685,5G,5G NSA,-89,-11,23.0,49,Y,vm98
2025.05.19_12.11.56,-90.152363,29.961685,5G,5G NSA,-89,-11,23.0,3,Y,vm98
2025.05.19_12.11.57,-90.152363,29.961685,5G,5G NSA,-89,-11,23.0,3,Y,vm98
2025.05.19_12.11.58,-90.152363,29.961685,5G,5G NSA,-100,-11,12.0,4,Y,vm98
2025.05.19_12.11.59,-90.152363,29.961685,5G,5G NSA,-100,-11,12.0,4,Y,vm98
2025.05.19_12.12.00,-90.152363,29.961685,5G,5G NSA,-100,-11,12.0,3,Y,vm98
2025.05.19_12.12.01,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,3,Y,vm98
2025.05.19_12.12.02,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,3,Y,vm98
2025.05.19_12.12.03,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,3,Y,vm98
2025.05.19_12.12.04,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,41,Y,vm98
2025.05.19_12.12.05,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,4,Y,vm98
2025.05.19_12.12.06,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,6,Y,vm98
2025.05.19_12.12.07,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,3,Y,vm98
2025.05.19_12.12.08,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,3,Y,vm98
2025.05.19_12.12.09,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,3,Y,vm98
2025.05.19_12.12.10,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,40,Y,vm98
2025.05.19_12.12.11,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,4,Y,vm98
2025.05.19_12.12.12,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,3,Y,vm98
2025.05.19_12.12.13,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,5,Y,vm98
2025.05.19_12.12.14,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,3,Y,vm98
2025.05.19_12.12.15,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,4,Y,vm98
2025.05.19_12.12.16,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,4,Y,vm98
2025.05.19_12.12.17,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,3,Y,vm98
2025.05.19_12.12.18,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,5,Y,vm98
2025.05.19_12.12.19,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,3,Y,vm98
2025.05.19_12.12.20,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,3,Y,vm98
2025.05.19_12.12.21,-90.152363,29.961685,5G,5G NSA,-100,-12,12.0,4,Y,vm98
2025.05.19_12.12.22,-90.152363,29.961685,5G,5G NSA,-101,-12,13.0,3,Y,vm98
2025.05.19_12.12.23,-90.152363,29.961685,5G,5G NSA,-101,-12,13.0,3,Y,vm98
2025.05.19_12.12.24,-90.152363,29.961685,5G,5G NSA,-101,-12,13.0,3,Y,vm98
2025.05.19_12.12.25,-90.152363,29.961685,5G,5G NSA,-101,-12,13.0,3,Y,vm98
2025.05.19_12.12.26,-90.152363,29.961685,5G,5G NSA,-101,-12,13.0,4,Y,vm98
2025.05.19_12.12.27,-90.152363,29.961685,5G,5G NSA,-101,-12,13.0,4,Y,vm98
2025.05.19_12.12.28,-90.152363,29.961685,5G,5G NSA,-101,-12,13.0,4,Y,vm98
2025.05.19_12.12.29,-90.152363,29.961685,5G,5G NSA,-101,-12,13.0,3,Y,vm98
2025.05.19_12.12.30,-90.152363,29.961685,5G,5G NSA,-101,-12,13.0,10,Y,vm98
2025.05.19_12.12.31,-90.152363,29.961685,5G,5G NSA,-97,-12,12.0,3,Y,vm98
2025.05.19_12.12.32,-90.152363,29.961685,5G,5G NSA,-97,-12,12.0,4,Y,vm98
2025.05.19_12.12.33,-90.152363,29.961685,5G,5G NSA,-97,-12,12.0,4,Y,vm98
2025.05.19_12.12.34,-90.152363,29.961685,5G,5G NSA,-97,-12,12.0,3,Y,vm98
2025.05.19_12.12.35,-90.152363,29.961685,5G,5G NSA,-97,-12,12.0,3,Y,vm98
2025.05.19_12.12.35,-90.152367,29.961777,5G,5G NSA,-97,-12,12.0,3,Y,vm98
2025.05.19_12.12.36,-90.152367,29.961777,5G,5G NSA,-97,-12,12.0,4,Y,vm98
2025.05.19_12.12.37,-90.152367,29.961777,5G,5G NSA,-99,-11,12.0,3,Y,vm98
2025.05.19_12.12.38,-90.152367,29.961777,5G,5G NSA,-99,-11,12.0,4,Y,vm98
2025.05.19_12.12.38,-90.152371,29.961892,5G,5G NSA,-99,-11,12.0,4,Y,vm98
2025.05.19_12.12.39,-90.152371,29.961892,5G,5G NSA,-99,-11,12.0,4,Y,vm98
2025.05.19_12.12.40,-90.152371,29.961892,5G,5G NSA,-99,-11,12.0,12,Y,vm98
2025.05.19_12.12.40,-90.152366,29.961989,5G,5G NSA,-99,-11,12.0,12,Y,vm98
2025.05.19_12.12.41,-90.152366,29.961989,5G,5G NSA,-101,-12,11.0,3,Y,vm98
2025.05.19_12.12.42,-90.152366,29.961989,5G,5G NSA,-101,-12,11.0,3,Y,vm98
2025.05.19_12.12.42,-90.152367,29.96211,5G,5G NSA,-101,-12,11.0,3,Y,vm98
2025.05.19_12.12.43,-90.152367,29.96211,5G,5G NSA,-101,-12,11.0,3,Y,vm98
2025.05.19_12.12.44,-90.152367,29.96211,5G,5G NSA,-101,-12,11.0,4,Y,vm98
2025.05.19_12.12.44,-90.152366,29.962267,5G,5G NSA,-101,-12,11.0,4,Y,vm98
2025.05.19_12.12.45,-90.152366,29.962267,5G,5G NSA,-101,-12,11.0,5,Y,vm98
2025.05.19_12.12.46,-90.152366,29.962267,5G,5G NSA,-101,-12,11.0,3,Y,vm98
2025.05.19_12.12.46,-90.152365,29.962422,5G,5G NSA,-101,-12,11.0,3,Y,vm98
2025.05.19_12.12.47,-90.152365,29.962422,5G,5G NSA,-101,-12,11.0,3,Y,vm98
2025.05.19_12.12.48,-90.152365,29.962422,5G,5G NSA,-101,-12,11.0,3,Y,vm98
2025.05.19_12.12.48,-90.152359,29.962541,5G,5G NSA,-101,-12,11.0,3,Y,vm98
2025.05.19_12.12.49,-90.152359,29.962541,5G,5G NSA,-108,-13,3.0,4,Y,vm98
2025.05.19_12.12.50,-90.152359,29.962541,5G,5G NSA,-108,-13,3.0,4,Y,vm98
2025.05.19_12.12.51,-90.152359,29.962541,5G,5G NSA,-108,-13,3.0,4,Y,vm98
2025.05.19_12.12.51,-90.152348,29.962648,5G,5G NSA,-108,-13,3.0,4,Y,vm98
2025.05.19_12.12.52,-90.152348,29.962648,5G,5G NSA,-110,-16,0.0,3,Y,vm98
2025.05.19_12.12.53,-90.152348,29.962648,5G,5G NSA,-110,-16,0.0,59,Y,vm98
2025.05.19_12.12.54,-90.152348,29.962648,5G,5G NSA,-110,-16,0.0,46,Y,vm98
2025.05.19_12.12.55,-90.152348,29.962648,5G,5G NSA,-110,-16,0.0,29,Y,vm98
2025.05.19_12.12.56,-90.152348,29.962648,5G,5G NSA,-110,-16,0.0,74,Y,vm98
2025.05.19_12.12.57,-90.152348,29.962648,5G,5G NSA,-112,-16,-3.0,12,Y,vm98
2025.05.19_12.12.58,-90.152348,29.962648,5G,5G NSA,-112,-16,-3.0,2,Y,vm98
2025.05.19_12.12.59,-90.152348,29.962648,5G,5G NSA,-112,-16,-3.0,0,Y,vm98
2025.05.19_12.13.00,-90.152348,29.962648,5G,5G NSA,-110,-16,0.0,33,Y,vm98
2025.05.20_15.25.00,-90.180782,29.987768,5G,5G NSA,-84,-11,31.0,0,Y,vm675
2025.05.20_15.25.01,-90.180768,29.987943,5G,5G NSA,-84,-11,31.0,0,Y,vm675
2025.05.20_15.25.01,-90.180768,29.987943,5G,5G NSA,-84,-11,31.0,0,Y,vm675
2025.05.20_15.25.02,-90.180766,29.988112,4G,LTE,-340,-20,20.0,0,Y,vm675
2025.05.20_15.25.02,-90.180766,29.988112,4G,LTE,-91,-7,20.0,0,Y,vm675
2025.05.20_15.25.03,-90.180766,29.988112,4G,LTE,-91,-7,20.0,149,Y,vm675
2025.05.20_15.25.03,-90.180764,29.988283,4G,LTE,-91,-7,20.0,149,Y,vm675
2025.05.20_15.25.04,-90.18077,29.988458,4G,LTE,-96,-11,20.0,5,Y,vm675
2025.05.20_15.25.04,-90.18077,29.988458,4G,LTE,-96,-11,20.0,5,Y,vm675
2025.05.20_15.25.05,-90.180769,29.988634,4G,LTE,-96,-11,16.0,1,Y,vm675
2025.05.20_15.25.05,-90.180769,29.988634,4G,LTE,-96,-11,16.0,1,Y,vm675
2025.05.20_15.25.06,-90.180769,29.988634,4G,LTE,-98,-13,16.0,0,Y,vm675
2025.05.20_15.25.06,-90.180778,29.98881,4G,LTE,-98,-13,16.0,0,Y,vm675
2025.05.20_15.25.07,-90.180781,29.988981,4G,LTE,-98,-13,16.0,0,Y,vm675
2025.05.20_15.25.07,-90.180781,29.988981,4G,LTE,-98,-13,16.0,0,Y,vm675
2025.05.20_15.25.08,-90.180781,29.988981,4G,LTE,-98,-11,11.0,0,Y,vm675
2025.05.20_15.25.08,-90.180784,29.989153,4G,LTE,-98,-11,11.0,0,Y,vm675
2025.05.20_15.25.09,-90.180793,29.989322,4G,LTE,-98,-11,11.0,0,Y,vm675
2025.05.20_15.25.09,-90.180793,29.989322,4G,LTE,-98,-11,11.0,0,Y,vm675
2025.05.20_15.25.10,-90.180812,29.989483,4G,LTE,-98,-11,11.0,0,Y,vm675
2025.05.20_15.25.10,-90.180812,29.989483,4G,LTE,-97,-12,11.0,0,Y,vm675
2025.05.20_15.25.11,-90.180826,29.989644,4G,LTE,-97,-12,9.0,0,Y,vm675
